Salted, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of,,,
1043464a1cff31161711d49dd5a35137d6d54c29e4c32b976def6dcbc5f2c7a192c88,1,1/16/2025 9:32,1/16/2025 9:37,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
1043464a1cff31161711d49dd5a35137d6d54c29e4c32b976def6dcbc5f2c7a192c88,1,1/16/2025 9:32,1/16/2025 9:37,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1,,,
1043464a1cff31161711d49dd5a35137d6d54c29e4c32b976def6dcbc5f2c7a192c88,1,1/16/2025 9:32,1/16/2025 9:37,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1,,,
1043464a1cff31161711d49dd5a35137d6d54c29e4c32b976def6dcbc5f2c7a192c88,1,1/16/2025 9:32,1/16/2025 9:37,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1,,,
1043464a1cff31161711d49dd5a35137d6d54c29e4c32b976def6dcbc5f2c7a192c88,1,1/16/2025 9:32,1/16/2025 9:37,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,UnChecked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,Checked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,X Æ A-Xii,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,Musk,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1,,,
104656a858e669e39e8622adad5f55e24e4e5d201812625744940cea3afdf22202128,1,1/16/2025 9:30,1/16/2025 9:32,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,Checked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,Checked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,Ankit,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,Shrestha,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,Checked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1,,,
10496eac018d09f841355ee4b0f168f44c091fcf823d6e094b53b0c9c3d4eca5f4759,1,1/16/2025 9:37,1/16/2025 9:41,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,420,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,69,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1,,,
1052783e6bb4bac2ff37ddad581013b1c442c3de651616217d8bc706e1bfd158cc2c4,1,1/16/2025 9:30,1/16/2025 9:33,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1,,,
105583299bcc0d79c442f98c4b14dcf639cd4dc47dce4fc04fa7353dc86edabc6d77d,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1,,,
105583299bcc0d79c442f98c4b14dcf639cd4dc47dce4fc04fa7353dc86edabc6d77d,1,1/16/2025 9:30,1/16/2025 9:32,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1,,,
